country_fr,iso3c,pop2018,date,test_unit,tests,cases,deaths,tests_7dravg,cases_7dravg,deaths_7dravg,ctratio_7dravg
Grèce,GRC,10724599,2020-04-11,tests performed,1912,56,4,1914,36,3,0.0188
Grèce,GRC,10724599,2020-04-12,tests performed,4917,70,3,2401,28,2,0.0117
Grèce,GRC,10724599,2020-04-13,tests performed,1156,33,5,2461,18,2,0.0073
Grèce,GRC,10724599,2020-04-14,tests performed,5381,31,1,2888,17,2,0.0059
Grèce,GRC,10724599,2020-04-15,tests performed,1973,25,2,2606,14,2,0.0054
Grèce,GRC,10724599,2020-04-16,tests performed,NA,22,1,2568,33,3,0.0129
Grèce,GRC,10724599,2020-04-17,tests performed,NA,15,3,2431,31,3,0.0128
Grèce,GRC,10724599,2020-04-18,tests performed,NA,0,0,2278,37,3,0.0162
Grèce,GRC,10724599,2020-04-19,tests performed,NA,0,0,1651,40,4,0.0242
Grèce,GRC,10724599,2020-04-20,tests performed,NA,28,5,1561,43,4,0.0275
Grèce,GRC,10724599,2020-04-21,tests performed,1322,10,6,981,39,3,0.0398
Grèce,GRC,10724599,2020-04-22,tests performed,1278,156,5,882,41,3,0.0465
Grèce,GRC,10724599,2020-04-23,tests performed,2297,7,0,1090,19,2,0.0174
Grèce,GRC,10724599,2020-04-24,tests performed,2166,55,4,1280,24,3,0.0188
Grèce,GRC,10724599,2020-04-25,tests performed,1680,27,5,1400,18,2,0.0129
Grèce,GRC,10724599,2020-04-26,tests performed,1521,16,0,1542,14,1,0.0091
Grèce,GRC,10724599,2020-04-27,tests performed,1486,0,0,1679,16,2,0.0095
Grèce,GRC,10724599,2020-04-28,tests performed,3739,28,6,2024,17,2,0.0084
Grèce,GRC,10724599,2020-04-29,tests performed,2297,0,0,2169,14,1,0.0065
Grèce,GRC,10724599,2020-04-30,tests performed,3040,42,3,2276,15,1,0.0066
Grèce,GRC,10724599,2020-05-01,tests performed,2081,15,1,2263,12,1,0.0053
Grèce,GRC,10724599,2020-05-02,tests performed,956,0,0,2160,12,1,0.0056
Grèce,GRC,10724599,2020-05-03,tests performed,1125,29,3,2103,14,1,0.0067
Grèce,GRC,10724599,2020-05-04,tests performed,1619,6,1,2122,13,1,0.0061
Grèce,GRC,10724599,2020-05-05,tests performed,NA,6,2,2024,13,1,0.0064
Grèce,GRC,10724599,2020-05-06,tests performed,NA,10,0,2132,13,1,0.0061
Grèce,GRC,10724599,2020-05-07,tests performed,2991,21,1,2125,15,1,0.0071
Grèce,GRC,10724599,2020-05-08,tests performed,4248,15,1,2434,14,1,0.0058
Grèce,GRC,10724599,2020-05-09,tests performed,3093,13,2,2740,13,1,0.0047
Grèce,GRC,10724599,2020-05-10,tests performed,1493,19,1,2792,17,1,0.0061
Grèce,GRC,10724599,2020-05-11,tests performed,486,6,0,2630,16,2,0.0061
Grèce,GRC,10724599,2020-05-12,tests performed,6691,10,0,3150,17,2,0.0054
Grèce,GRC,10724599,2020-05-13,tests performed,5988,18,1,3570,16,2,0.0045
Grèce,GRC,10724599,2020-05-14,tests performed,4191,16,3,3741,14,2,0.0037
Grèce,GRC,10724599,2020-05-15,tests performed,3782,10,1,3675,13,2,0.0035
Grèce,GRC,10724599,2020-05-16,tests performed,6268,40,4,4128,12,2,0.0029
Grèce,GRC,10724599,2020-05-17,tests performed,NA,9,2,4301,9,1,0.0021
Grèce,GRC,10724599,2020-05-18,tests performed,NA,15,1,4617,8,1,0.0017
Grèce,GRC,10724599,2020-05-19,tests performed,4317,2,2,4278,6,1,0.0014
Grèce,GRC,10724599,2020-05-20,tests performed,3444,4,0,3915,7,1,0.0018
Grèce,GRC,10724599,2020-05-21,tests performed,NA,10,1,3647,7,1,0.0019
Grèce,GRC,10724599,2020-05-22,tests performed,NA,3,2,3438,8,1,0.0023
Grèce,GRC,10724599,2020-05-23,tests performed,8920,20,1,3816,8,1,0.0021
Grèce,GRC,10724599,2020-05-24,tests performed,965,3,2,3568,5,1,0.0014
Grèce,GRC,10724599,2020-05-25,tests performed,1074,2,0,3336,6,1,0.0018
Grèce,GRC,10724599,2020-05-26,tests performed,5954,4,1,3570,6,1,0.0017
Grèce,GRC,10724599,2020-05-27,tests performed,5254,10,1,3829,5,0,0.0013
Grèce,GRC,10724599,2020-05-28,tests performed,4222,11,0,4101,4,1,0.001
Grèce,GRC,10724599,2020-05-29,tests performed,4377,3,2,4395,5,1,0.0011
Grèce,GRC,10724599,2020-05-30,tests performed,3472,3,0,3617,4,1,0.0011
Grèce,GRC,10724599,2020-05-31,tests performed,2202,6,0,3794,4,1,0.0011
Grèce,GRC,10724599,2020-06-01,tests performed,1905,2,0,3912,5,1,0.0013
Grèce,GRC,10724599,2020-06-02,tests performed,3167,0,0,3514,5,1,0.0014
Grèce,GRC,10724599,2020-06-03,tests performed,NA,1,4,3359,19,1,0.0057
Grèce,GRC,10724599,2020-06-04,tests performed,NA,19,0,3352,20,1,0.006
Grèce,GRC,10724599,2020-06-05,tests performed,NA,0,0,3998,19,1,0.0048
Grèce,GRC,10724599,2020-06-06,tests performed,NA,0,0,4773,22,1,0.0046
Grèce,GRC,10724599,2020-06-07,tests performed,NA,15,1,5729,24,1,0.0042
Grèce,GRC,10724599,2020-06-08,tests performed,NA,0,0,6728,23,0,0.0034
Grèce,GRC,10724599,2020-06-09,tests performed,2240,97,2,6596,24,0,0.0036
Grèce,GRC,10724599,2020-06-10,tests performed,NA,9,1,6394,12,0,0.0019
Grèce,GRC,10724599,2020-06-11,tests performed,NA,10,0,6192,13,0,0.0021
Grèce,GRC,10724599,2020-06-12,tests performed,6591,20,0,5863,19,1,0.0032
Grèce,GRC,10724599,2020-06-13,tests performed,3585,20,0,5104,20,1,0.0039
Grèce,GRC,10724599,2020-06-14,tests performed,3471,4,0,4329,18,1,0.0042
Grèce,GRC,10724599,2020-06-15,tests performed,3931,9,0,3619,21,1,0.0058
Grèce,GRC,10724599,2020-06-16,tests performed,4882,13,1,3997,NA,NA,NA
Grèce,GRC,10724599,2020-06-17,tests performed,5194,14,1,4345,NA,NA,NA
Grèce,GRC,10724599,2020-06-18,tests performed,5408,55,2,4723,NA,NA,NA
Grèce,GRC,10724599,2020-06-19,NA,NA,24,1,NA,NA,NA,NA
Grèce,GRC,10724599,2020-06-20,NA,NA,10,1,NA,NA,NA,NA
Grèce,GRC,10724599,2020-06-21,NA,NA,19,1,NA,NA,NA,NA
Croatie,HRV,4076246,2019-12-31,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-01,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-02,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-03,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-04,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-05,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-06,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-07,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-08,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-09,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-10,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-11,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-12,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-13,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-14,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-15,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-16,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-17,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-18,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-19,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-20,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-21,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-22,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-23,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-24,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-25,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-26,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-27,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-28,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-29,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-30,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-01-31,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-01,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-02,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-03,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-04,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-05,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-06,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-07,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-08,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-09,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-10,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-11,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-12,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-13,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-14,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-15,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-16,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-17,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-18,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-19,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-20,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-21,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-22,NA,NA,0,0,NA,0,0,NA
Croatie,HRV,4076246,2020-02-23,NA,NA,0,0,NA,1,0,NA
Croatie,HRV,4076246,2020-02-24,NA,NA,0,0,NA,1,0,NA
Croatie,HRV,4076246,2020-02-25,NA,NA,0,0,NA,1,0,NA
Croatie,HRV,4076246,2020-02-26,NA,NA,1,0,NA,1,0,NA
Croatie,HRV,4076246,2020-02-27,NA,NA,1,0,NA,1,0,NA
Croatie,HRV,4076246,2020-02-28,NA,NA,1,0,NA,1,0,NA
Croatie,HRV,4076246,2020-02-29,NA,NA,2,0,NA,1,0,NA
Croatie,HRV,4076246,2020-03-01,NA,NA,0,0,NA,1,0,NA
Croatie,HRV,4076246,2020-03-02,NA,NA,2,0,NA,1,0,NA
Croatie,HRV,4076246,2020-03-03,people tested,NA,1,0,NA,1,0,NA
Croatie,HRV,4076246,2020-03-04,people tested,8,1,0,NA,2,0,NA
Croatie,HRV,4076246,2020-03-06,people tested,29,1,0,NA,3,0,NA
Croatie,HRV,4076246,2020-03-07,people tested,15,1,0,NA,4,0,NA
Croatie,HRV,4076246,2020-03-08,people tested,10,1,0,NA,5,0,NA
Croatie,HRV,4076246,2020-03-11,people tested,NA,1,0,24,6,0,0.25
Croatie,HRV,4076246,2020-03-12,people tested,NA,3,0,30,8,0,0.2667
Croatie,HRV,4076246,2020-03-13,people tested,70,9,0,36,9,0,0.25
Croatie,HRV,4076246,2020-03-14,people tested,96,6,0,47,11,0,0.234
Croatie,HRV,4076246,2020-03-15,people tested,96,6,0,60,14,0,0.2333
Croatie,HRV,4076246,2020-03-16,people tested,135,11,0,77,24,0,0.3117
Croatie,HRV,4076246,2020-03-17,people tested,229,8,0,106,27,0,0.2547
Croatie,HRV,4076246,2020-03-18,people tested,72,13,0,108,36,0,0.3333
Croatie,HRV,4076246,2020-03-19,people tested,83,12,0,112,45,0,0.4018
Croatie,HRV,4076246,2020-03-20,people tested,NA,23,0,156,48,0,0.3077
Croatie,HRV,4076246,2020-03-21,people tested,NA,22,0,196,56,0,0.2857
Croatie,HRV,4076246,2020-03-22,people tested,NA,80,0,237,66,0,0.2785
Croatie,HRV,4076246,2020-03-23,people tested,NA,29,0,271,64,1,0.2362
Croatie,HRV,4076246,2020-03-24,people tested,NA,71,0,293,68,1,0.2321
Croatie,HRV,4076246,2020-03-25,people tested,459,76,1,348,69,1,0.1983
Croatie,HRV,4076246,2020-03-26,people tested,590,36,0,421,69,1,0.1639
Croatie,HRV,4076246,2020-03-27,people tested,570,77,1,448,78,1,0.1741
Croatie,HRV,4076246,2020-03-28,people tested,437,91,1,456,74,1,0.1623
Croatie,HRV,4076246,2020-03-29,people tested,685,71,2,500,70,1,0.14
Croatie,HRV,4076246,2020-03-30,people tested,504,56,1,518,67,1,0.1293
Croatie,HRV,4076246,2020-03-31,people tested,611,77,0,551,67,1,0.1216
Croatie,HRV,4076246,2020-04-01,people tested,665,77,0,580,62,1,0.1069
Croatie,HRV,4076246,2020-04-02,people tested,672,96,0,592,59,2,0.0997
Croatie,HRV,4076246,2020-04-03,people tested,898,48,1,639,54,2,0.0845
Croatie,HRV,4076246,2020-04-04,people tested,583,68,1,660,57,2,0.0864
Croatie,HRV,4076246,2020-04-05,people tested,1014,47,4,707,59,2,0.0835
Croatie,HRV,4076246,2020-04-06,people tested,617,56,3,723,58,1,0.0802
Croatie,HRV,4076246,2020-04-07,people tested,858,40,1,758,60,1,0.0792
Croatie,HRV,4076246,2020-04-08,people tested,803,60,2,778,61,1,0.0784
Croatie,HRV,4076246,2020-04-09,people tested,555,61,1,761,60,2,0.0788
Croatie,HRV,4076246,2020-04-10,people tested,932,64,1,766,57,2,0.0744
Croatie,HRV,4076246,2020-04-11,people tested,1079,88,1,837,55,2,0.0657
Croatie,HRV,4076246,2020-04-12,people tested,690,39,0,791,46,2,0.0582
Croatie,HRV,4076246,2020-04-13,people tested,1409,66,2,904,43,3,0.0476
Croatie,HRV,4076246,2020-04-14,people tested,569,50,2,862,39,3,0.0452
Croatie,HRV,4076246,2020-04-15,people tested,897,54,6,876,33,3,0.0377
Croatie,HRV,4076246,2020-04-16,people tested,902,37,3,925,29,2,0.0314
Croatie,HRV,4076246,2020-04-17,people tested,795,50,1,906,30,2,0.0331
Croatie,HRV,4076246,2020-04-18,people tested,694,23,1,851,27,2,0.0317
Croatie,HRV,4076246,2020-04-19,people tested,2539,18,3,1115,28,2,0.0251
Croatie,HRV,4076246,2020-04-20,people tested,2424,39,8,1260,26,2,0.0206
Croatie,HRV,4076246,2020-04-21,people tested,NA,10,0,1250,23,1,0.0184
Croatie,HRV,4076246,2020-04-22,people tested,NA,27,1,1194,23,2,0.0193
Croatie,HRV,4076246,2020-04-23,people tested,1239,42,0,1242,20,2,0.0161
Croatie,HRV,4076246,2020-04-24,people tested,1360,31,2,1323,16,3,0.0121
Croatie,HRV,4076246,2020-04-25,people tested,700,28,1,1324,14,3,0.0106
Croatie,HRV,4076246,2020-04-26,people tested,709,7,3,1062,11,3,0.0104
Croatie,HRV,4076246,2020-04-27,people tested,1195,14,1,887,10,3,0.0113
Croatie,HRV,4076246,2020-04-28,people tested,760,9,4,924,9,3,0.0097
Croatie,HRV,4076246,2020-04-29,people tested,899,8,4,980,9,3,0.0092
Croatie,HRV,4076246,2020-04-30,people tested,2441,15,4,1152,9,3,0.0078
Croatie,HRV,4076246,2020-05-01,people tested,NA,14,2,1003,8,3,0.008
Croatie,HRV,4076246,2020-05-02,people tested,NA,9,6,949,7,2,0.0074
Croatie,HRV,4076246,2020-05-03,people tested,527,3,2,923,11,2,0.0119
Croatie,HRV,4076246,2020-05-04,people tested,956,8,2,889,13,1,0.0146
Croatie,HRV,4076246,2020-05-05,people tested,933,5,1,914,13,2,0.0142
Croatie,HRV,4076246,2020-05-06,people tested,1080,11,3,940,14,2,0.0149
Croatie,HRV,4076246,2020-05-07,people tested,885,7,2,717,14,1,0.0195
Croatie,HRV,4076246,2020-05-08,people tested,1440,6,1,877,13,1,0.0148
Croatie,HRV,4076246,2020-05-09,people tested,840,36,0,952,14,1,0.0147
Croatie,HRV,4076246,2020-05-10,people tested,668,15,1,972,9,1,0.0093
Croatie,HRV,4076246,2020-05-11,people tested,1185,11,3,1004,7,1,0.007
Croatie,HRV,4076246,2020-05-12,people tested,1409,9,1,1072,6,1,0.0056
Croatie,HRV,4076246,2020-05-13,people tested,1257,11,0,1098,5,1,0.0046
Croatie,HRV,4076246,2020-05-14,people tested,1603,6,3,1200,4,1,0.0033
Croatie,HRV,4076246,2020-05-15,people tested,1228,8,0,1170,3,0,0.0026
Croatie,HRV,4076246,2020-05-16,people tested,857,1,1,1172,2,0,0.0017
Croatie,HRV,4076246,2020-05-17,people tested,1452,2,0,1284,3,1,0.0023
Croatie,HRV,4076246,2020-05-18,people tested,943,2,0,1250,3,1,0.0024
Croatie,HRV,4076246,2020-05-19,people tested,980,2,0,1189,3,1,0.0025
Croatie,HRV,4076246,2020-05-20,people tested,1221,4,1,1183,2,1,0.0017
Croatie,HRV,4076246,2020-05-21,people tested,NA,2,0,1161,2,1,0.0017
Croatie,HRV,4076246,2020-05-22,people tested,NA,3,1,1192,1,1,8e-4
Croatie,HRV,4076246,2020-05-23,people tested,953,6,2,1206,1,1,8e-4
Croatie,HRV,4076246,2020-05-24,people tested,618,0,0,1086,0,1,0
Croatie,HRV,4076246,2020-05-25,people tested,940,1,0,1086,0,1,0
Croatie,HRV,4076246,2020-05-26,people tested,1260,0,1,1126,0,1,0
Croatie,HRV,4076246,2020-05-27,people tested,584,0,1,1035,0,0,0
Croatie,HRV,4076246,2020-05-28,people tested,828,0,0,947,0,0,0
Croatie,HRV,4076246,2020-05-29,people tested,415,1,1,800,0,0,0
Croatie,HRV,4076246,2020-05-30,people tested,635,0,1,754,0,0,0
Croatie,HRV,4076246,2020-05-31,people tested,261,1,0,703,0,0,0
Croatie,HRV,4076246,2020-06-01,people tested,290,0,0,610,0,0,0
Croatie,HRV,4076246,2020-06-02,people tested,602,0,0,516,0,0,0
Croatie,HRV,4076246,2020-06-03,people tested,517,0,0,507,0,0,0
Croatie,HRV,4076246,2020-06-04,people tested,183,0,0,415,0,0,0
Croatie,HRV,4076246,2020-06-05,people tested,270,1,0,394,0,0,0
Croatie,HRV,4076246,2020-06-06,people tested,247,0,0,339,0,0,0
Croatie,HRV,4076246,2020-06-07,people tested,226,0,1,334,0,1,0
Croatie,HRV,4076246,2020-06-08,people tested,126,0,0,310,1,0,0.0032
Croatie,HRV,4076246,2020-06-09,people tested,249,0,0,260,1,0,0.0038
Croatie,HRV,4076246,2020-06-10,people tested,234,0,2,219,1,0,0.0046
Croatie,HRV,4076246,2020-06-11,people tested,257,2,0,230,1,0,0.0043
Croatie,HRV,4076246,2020-06-12,people tested,115,0,0,208,1,0,0.0048
Croatie,HRV,4076246,2020-06-13,people tested,246,0,1,208,3,0,0.0144
Croatie,HRV,4076246,2020-06-14,people tested,143,2,0,196,4,0,0.0204
Croatie,HRV,4076246,2020-06-15,people tested,144,1,0,198,7,0,0.0354
Croatie,HRV,4076246,2020-06-16,people tested,272,2,0,202,NA,NA,NA
Croatie,HRV,4076246,2020-06-17,people tested,186,1,0,195,NA,NA,NA
Croatie,HRV,4076246,2020-06-18,people tested,283,3,0,198,NA,NA,NA
Croatie,HRV,4076246,2020-06-19,people tested,819,11,0,299,NA,NA,NA
Croatie,HRV,4076246,2020-06-20,NA,NA,11,0,NA,NA,NA,NA
Croatie,HRV,4076246,2020-06-21,NA,NA,19,0,NA,NA,NA,NA
Hongrie,HUN,9664124,2020-03-05,tests performed,NA,2,0,NA,2,0,NA
Hongrie,HUN,9664124,2020-03-07,tests performed,50,2,0,NA,2,0,NA
Hongrie,HUN,9664124,2020-03-08,tests performed,43,3,0,NA,3,0,NA
Hongrie,HUN,9664124,2020-03-09,tests performed,NA,1,0,NA,3,0,NA
Hongrie,HUN,9664124,2020-03-10,tests performed,NA,1,0,NA,4,0,NA
Hongrie,HUN,9664124,2020-03-11,tests performed,78,3,0,54,6,0,0.1111
Hongrie,HUN,9664124,2020-03-12,tests performed,121,1,0,69,5,0,0.0725
Hongrie,HUN,9664124,2020-03-13,tests performed,128,3,0,84,9,0,0.1071
Hongrie,HUN,9664124,2020-03-14,tests performed,156,9,0,99,10,0,0.101
Hongrie,HUN,9664124,2020-03-15,tests performed,222,6,0,125,11,1,0.088
Hongrie,HUN,9664124,2020-03-16,tests performed,234,8,1,146,14,1,0.0959
Hongrie,HUN,9664124,2020-03-17,tests performed,117,11,0,151,18,1,0.1192
Hongrie,HUN,9664124,2020-03-18,tests performed,216,0,0,171,20,1,0.117
Hongrie,HUN,9664124,2020-03-19,tests performed,519,23,0,227,25,1,0.1101
Hongrie,HUN,9664124,2020-03-20,tests performed,685,12,0,307,27,1,0.0879
Hongrie,HUN,9664124,2020-03-21,tests performed,470,18,3,352,31,1,0.0881
Hongrie,HUN,9664124,2020-03-22,tests performed,966,28,0,458,34,1,0.0742
Hongrie,HUN,9664124,2020-03-23,tests performed,1072,36,3,578,40,1,0.0692
Hongrie,HUN,9664124,2020-03-24,tests performed,598,20,1,647,40,1,0.0618
Hongrie,HUN,9664124,2020-03-25,tests performed,704,39,2,716,44,1,0.0615
Hongrie,HUN,9664124,2020-03-26,tests performed,1188,35,0,812,43,1,0.053
Hongrie,HUN,9664124,2020-03-27,tests performed,1270,39,0,895,46,2,0.0514
Hongrie,HUN,9664124,2020-03-28,tests performed,1028,43,1,975,46,2,0.0472
Hongrie,HUN,9664124,2020-03-29,tests performed,1845,65,2,1101,48,3,0.0436
Hongrie,HUN,9664124,2020-03-30,tests performed,1153,39,2,1112,46,3,0.0414
Hongrie,HUN,9664124,2020-03-31,tests performed,845,45,1,1148,42,3,0.0366
Hongrie,HUN,9664124,2020-04-01,tests performed,1062,33,4,1199,46,4,0.0384
Hongrie,HUN,9664124,2020-04-02,tests performed,1193,60,1,1199,53,5,0.0442
Hongrie,HUN,9664124,2020-04-03,tests performed,1368,38,5,1213,56,6,0.0462
Hongrie,HUN,9664124,2020-04-04,tests performed,1655,55,6,1303,81,7,0.0622
Hongrie,HUN,9664124,2020-04-05,tests performed,1826,55,2,1300,90,8,0.0692
Hongrie,HUN,9664124,2020-04-06,tests performed,1032,11,4,1283,97,9,0.0756
Hongrie,HUN,9664124,2020-04-07,tests performed,1464,73,9,1371,102,10,0.0744
Hongrie,HUN,9664124,2020-04-08,tests performed,2002,78,11,1506,99,11,0.0657
Hongrie,HUN,9664124,2020-04-09,tests performed,2078,85,8,1632,98,11,0.06
Hongrie,HUN,9664124,2020-04-10,tests performed,2122,210,11,1740,96,11,0.0552
Hongrie,HUN,9664124,2020-04-11,tests performed,2013,120,8,1791,82,11,0.0458
Hongrie,HUN,9664124,2020-04-12,tests performed,1571,100,14,1755,75,12,0.0427
Hongrie,HUN,9664124,2020-04-13,tests performed,1287,48,10,1791,72,13,0.0402
Hongrie,HUN,9664124,2020-04-14,tests performed,1006,54,13,1726,75,13,0.0435
Hongrie,HUN,9664124,2020-04-15,tests performed,1501,67,12,1654,84,13,0.0508
Hongrie,HUN,9664124,2020-04-16,tests performed,1163,73,8,1523,84,13,0.0552
Hongrie,HUN,9664124,2020-04-17,tests performed,3101,111,14,1663,90,12,0.0541
Hongrie,HUN,9664124,2020-04-18,tests performed,2311,71,16,1706,89,13,0.0522
Hongrie,HUN,9664124,2020-04-19,tests performed,2452,82,17,1832,87,13,0.0475
Hongrie,HUN,9664124,2020-04-20,tests performed,1704,68,10,1891,83,12,0.0439
Hongrie,HUN,9664124,2020-04-21,tests performed,1995,114,14,2032,86,12,0.0423
Hongrie,HUN,9664124,2020-04-22,tests performed,2650,70,12,2197,79,11,0.036
Hongrie,HUN,9664124,2020-04-23,tests performed,2688,116,0,2414,80,11,0.0331
Hongrie,HUN,9664124,2020-04-24,tests performed,2861,99,25,2380,70,12,0.0294
Hongrie,HUN,9664124,2020-04-25,tests performed,2550,60,12,2414,69,10,0.0286
Hongrie,HUN,9664124,2020-04-26,tests performed,2704,57,10,2450,71,10,0.029
Hongrie,HUN,9664124,2020-04-27,tests performed,2120,83,8,2510,71,10,0.0283
Hongrie,HUN,9664124,2020-04-28,tests performed,1547,66,11,2446,65,10,0.0266
Hongrie,HUN,9664124,2020-04-29,tests performed,3128,78,9,2514,59,10,0.0235
Hongrie,HUN,9664124,2020-04-30,tests performed,2651,48,12,2509,55,10,0.0219
Hongrie,HUN,9664124,2020-05-01,tests performed,3380,88,11,2583,54,10,0.0209
Hongrie,HUN,9664124,2020-05-02,tests performed,3220,79,12,2679,45,10,0.0168
Hongrie,HUN,9664124,2020-05-03,tests performed,2459,56,5,2644,39,10,0.0148
Hongrie,HUN,9664124,2020-05-04,tests performed,1948,37,11,2619,38,10,0.0145
Hongrie,HUN,9664124,2020-05-05,tests performed,1599,30,12,2626,36,10,0.0137
Hongrie,HUN,9664124,2020-05-06,tests performed,3178,46,10,2634,35,9,0.0133
Hongrie,HUN,9664124,2020-05-07,tests performed,5301,39,10,3012,33,8,0.011
Hongrie,HUN,9664124,2020-05-08,tests performed,5022,28,9,3247,33,8,0.0102
Hongrie,HUN,9664124,2020-05-09,tests performed,4200,35,13,3387,34,7,0.01
Hongrie,HUN,9664124,2020-05-10,tests performed,4999,50,8,3750,37,6,0.0099
Hongrie,HUN,9664124,2020-05-11,tests performed,3908,21,8,4030,35,5,0.0087
Hongrie,HUN,9664124,2020-05-12,tests performed,2554,29,4,4166,36,6,0.0086
Hongrie,HUN,9664124,2020-05-13,tests performed,3781,28,5,4252,35,6,0.0082
Hongrie,HUN,9664124,2020-05-14,tests performed,4758,39,6,4175,37,6,0.0089
Hongrie,HUN,9664124,2020-05-15,tests performed,3979,37,6,4026,37,5,0.0092
Hongrie,HUN,9664124,2020-05-16,tests performed,4192,56,6,4024,37,5,0.0092
Hongrie,HUN,9664124,2020-05-17,tests performed,3708,36,3,3840,34,5,0.0089
Hongrie,HUN,9664124,2020-05-18,tests performed,2106,26,11,3583,33,5,0.0092
Hongrie,HUN,9664124,2020-05-19,tests performed,1454,21,5,3425,32,4,0.0093
Hongrie,HUN,9664124,2020-05-20,tests performed,4032,42,3,3461,31,5,0.009
Hongrie,HUN,9664124,2020-05-21,tests performed,4782,43,3,3465,28,5,0.0081
Hongrie,HUN,9664124,2020-05-22,tests performed,8290,37,3,4081,25,5,0.0061
Hongrie,HUN,9664124,2020-05-23,tests performed,3459,35,6,3976,23,6,0.0058
Hongrie,HUN,9664124,2020-05-24,tests performed,3665,28,4,3970,18,5,0.0045
Hongrie,HUN,9664124,2020-05-25,tests performed,1694,15,5,3911,18,5,0.0046
Hongrie,HUN,9664124,2020-05-26,tests performed,1644,15,8,3938,17,5,0.0043
Hongrie,HUN,9664124,2020-05-27,tests performed,3697,22,6,3890,21,5,0.0054
Hongrie,HUN,9664124,2020-05-28,tests performed,4051,23,4,3786,20,4,0.0053
Hongrie,HUN,9664124,2020-05-29,tests performed,6141,25,8,3479,16,4,0.0046
Hongrie,HUN,9664124,2020-05-30,tests performed,3410,0,0,3472,16,3,0.0046
